station,date,latitude,longitude,elevation,name,city,city_province,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,province,AWND,WSF2
CA001088015,2022-02-20,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,-22.0,,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-03,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,83.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-08,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,20.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-12,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,70.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-14,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,0.0,,,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-18,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,93.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-19,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-19.0,British Columbia,3.900001,5.8500015
CA001088015,2022-03-26,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,44.0,,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-29,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,,British Columbia,3.900001,5.8500015
CA001088015,2022-03-30,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,35.0,,,British Columbia,3.900001,5.8500015
CA001088015,2022-04-01,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,106.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-04-04,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,57.0,,British Columbia,3.900001,5.8500015
CA001088015,2022-04-14,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-91.0,British Columbia,3.900001,5.8500015
CA001088015,2022-04-20,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,128.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-01-02,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-98.0,British Columbia,3.900001,5.8500015
CA001088015,2023-01-03,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,1.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-01-06,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,60.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-01-08,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-62.0,British Columbia,3.900001,5.8500015
CA001088015,2023-01-10,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,-5.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-01-11,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,150.0,-48.0,-23.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-01,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,-4.0,,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-03,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,72.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-12,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,44.0,,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-15,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,23.0,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-19,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,60.0,,,,British Columbia,3.900001,5.8500015
CA001088015,2023-02-21,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,-58.0,,,British Columbia,3.900001,5.8500015
CA001088015,2023-03-03,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,36.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-01-04,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-51.0,British Columbia,3.900001,5.8500015
CA001088015,2024-01-06,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,-16.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-01-08,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,-71.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-01-10,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,100.0,,-39.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-01-14,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,110.0,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-01-25,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-54.0,British Columbia,3.900001,5.8500015
CA001088015,2024-02-06,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-141.0,British Columbia,3.900001,5.8500015
CA001088015,2024-02-20,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,20.0,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-03-06,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,90.0,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-03-13,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-03-18,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,61.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-03-25,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,17.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-04-07,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,20.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-04-20,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-99.0,British Columbia,3.900001,5.8500015
CA001088015,2024-05-06,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,150.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-05-17,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,168.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-05-24,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-14.0,British Columbia,3.900001,5.8500015
CA001088015,2024-06-02,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,91.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-06-04,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,15.0,,,,,,British Columbia,3.912001,5.8680015
CA001088015,2024-07-11,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,61.0,British Columbia,3.900001,5.8500015
CA001088015,2024-07-28,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,37.0,British Columbia,3.900001,5.8500015
CA001088015,2024-08-18,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,77.0,British Columbia,3.900001,5.8500015
CA001088015,2024-08-21,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,28.0,,,,,,British Columbia,3.9224010000000002,5.8836015
CA001088015,2024-08-28,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,81.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-08-31,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,147.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-09-01,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,154.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-09-11,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,132.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-09-17,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-09-28,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,45.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-10-02,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,146.0,,British Columbia,3.900001,5.8500015
CA001088015,2024-10-05,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,94.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-10-19,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,3.0,,,,,,British Columbia,3.9024010000000002,5.8536015
CA001088015,2024-10-20,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,97.0,,,,,,British Columbia,3.977601,5.9664015
CA001088015,2024-10-23,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,10.0,,,,,,British Columbia,3.908001,5.8620015
CA001088015,2024-10-29,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,,British Columbia,3.900001,5.8500015
CA001088015,2024-10-30,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-47.0,British Columbia,3.900001,5.8500015
CA001088015,2024-11-03,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,22.0,,,British Columbia,3.900001,5.8500015
CA001088015,2024-11-04,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,,,-28.0,British Columbia,3.900001,5.8500015
CA001088015,2024-11-23,51.6667,-124.4,875.0,TATLAYOKO LAKE RCS,Williams Lake,British Columbia,0.0,,,-62.0,,,British Columbia,3.900001,5.8500015
CA001090660,2022-01-02,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-35.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-01-03,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,900.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-01-22,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-60.0,British Columbia,5.574001,8.3610015
CA001090660,2022-01-25,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-100.0,British Columbia,5.574001,8.3610015
CA001090660,2022-01-30,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1020.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-06,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1350.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-10,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,0.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-11,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-125.0,British Columbia,5.574001,8.3610015
CA001090660,2022-02-14,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1260.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-17,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,16.0,,,25.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-20,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,20.0,,,,,,British Columbia,5.590001,8.3850015
CA001090660,2022-02-27,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,20.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-02-28,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-60.0,British Columbia,5.574001,8.3610015
CA001090660,2022-03-02,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,10.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-03-11,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,10.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-03-12,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,25.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-03-17,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,2.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-03-19,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,0.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-03-24,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-105.0,British Columbia,5.574001,8.3610015
CA001090660,2022-03-27,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,163.0,,,,,,British Columbia,5.704401,8.5566015
CA001090660,2022-03-28,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,5.0,British Columbia,5.574001,8.3610015
CA001090660,2022-03-29,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1290.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-04-05,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,15.0,,British Columbia,5.574001,8.3610015
CA001090660,2022-04-07,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,33.0,,,British Columbia,5.574001,8.3610015
CA001090660,2022-04-08,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,20.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2022-04-15,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-07,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,710.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-08,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,10.0,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-09,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,10.0,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-10,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-70.0,,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-11,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,10.0,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-18,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,650.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-20,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,740.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-01-25,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,3.0,,-25.0,British Columbia,5.574001,8.3610015
CA001090660,2023-01-29,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-265.0,British Columbia,5.574001,8.3610015
CA001090660,2023-02-07,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-30.0,British Columbia,5.574001,8.3610015
CA001090660,2023-02-09,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-120.0,British Columbia,5.574001,8.3610015
CA001090660,2023-02-10,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1150.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-02-12,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,45.0,-50.0,British Columbia,5.574001,8.3610015
CA001090660,2023-02-26,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1370.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-05,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,0.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-06,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,0.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-09,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,15.0,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-12,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,20.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-14,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1350.0,,,-165.0,British Columbia,5.574001,8.3610015
CA001090660,2023-03-19,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1240.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-25,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-13.0,,,British Columbia,5.574001,8.3610015
CA001090660,2023-03-27,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-63.0,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-02,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-140.0,British Columbia,5.574001,8.3610015
CA001090660,2023-04-05,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-07,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,13.0,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-09,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1110.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-11,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,40.0,,,,-40.0,British Columbia,5.574001,8.3610015
CA001090660,2023-04-13,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,2.0,,,,,,British Columbia,5.575601,8.3634015
CA001090660,2023-04-16,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,15.0,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-17,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1100.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-19,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,,British Columbia,5.574001,8.3610015
CA001090660,2023-04-20,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,1060.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-01,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-45.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-04,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-80.0,British Columbia,5.574001,8.3610015
CA001090660,2024-01-06,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,20.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-18,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-130.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-20,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,40.0,,,0.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-21,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,10.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-22,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,25.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-27,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,0.0,British Columbia,5.574001,8.3610015
CA001090660,2024-01-28,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,30.0,75.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-01-29,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-15.0,British Columbia,5.574001,8.3610015
CA001090660,2024-02-03,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,570.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-09,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-110.0,,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-11,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-125.0,British Columbia,5.574001,8.3610015
CA001090660,2024-02-14,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-20.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-15,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,0.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-16,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,0.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-23,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,220.0,,,15.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-24,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,290.0,,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-27,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,45.0,1000.0,,,,British Columbia,5.574001,8.3610015
CA001090660,2024-02-29,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-50.0,,,British Columbia,5.574001,8.3610015
CA001090660,2024-03-02,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-65.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-03-07,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,-25.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-03-12,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-60.0,British Columbia,5.574001,8.3610015
CA001090660,2024-03-19,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,100.0,,British Columbia,5.574001,8.3610015
CA001090660,2024-03-24,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,,,-115.0,British Columbia,5.574001,8.3610015
CA001090660,2024-03-30,53.0667,-121.5167,1283.0,BARKERVILLE,Quesnel,British Columbia,0.0,,,-63.0,,,British Columbia,5.574001,8.3610015
CA001091174,2022-01-03,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,47.0,,,,,,British Columbia,3.371099,5.0566485
CA001091174,2022-01-05,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,-252.0,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-13,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,12.0,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-14,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-9.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-18,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-21,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-126.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-22,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,-14.0,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-23,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,-44.0,,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-29,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-70.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-30,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-114.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-01-31,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-200.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-02-07,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-32.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-02-12,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,310.0,,,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-02-14,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,1.0,,,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-02-19,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,16.0,,,,,,British Columbia,3.346299,5.0194485
CA001091174,2022-02-20,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,,-131.0,British Columbia,3.3334989999999998,5.0002485
CA001091174,2022-02-24,54.3833,-125.9667,713.0,BURNS LAKE DECKER LAKE,Burns Lake,British Columbia,0.0,,,,-44.0,,British Columbia,3.3334989999999998,5.0002485
